first_guess,answer,final_guess,n_guesses,play_time,agent
urate,steal,steal,3,0.0034499168395996094,MaxInfoAgent
urate,regal,regal,4,0.006457090377807617,MaxInfoAgent
urate,guest,guest,4,0.0043141841888427734,MaxInfoAgent
urate,every,every,4,0.015317916870117188,MaxInfoAgent
urate,murky,murky,3,0.0055882930755615234,MaxInfoAgent
urate,share,share,4,0.009511947631835938,MaxInfoAgent
urate,spore,spore,5,0.010694026947021484,MaxInfoAgent
urate,hoist,hoist,2,0.005074739456176758,MaxInfoAgent
urate,buxom,buxom,4,0.01086735725402832,MaxInfoAgent
urate,inner,inner,3,0.01594400405883789,MaxInfoAgent
urate,otter,otter,4,0.005877017974853516,MaxInfoAgent
urate,dimly,dimly,3,0.025788068771362305,MaxInfoAgent
urate,level,level,4,0.019640684127807617,MaxInfoAgent
urate,sumac,sumac,3,0.01376199722290039,MaxInfoAgent
urate,donut,donut,3,0.006650209426879883,MaxInfoAgent
urate,stilt,stilt,3,0.006378889083862305,MaxInfoAgent
urate,arena,arena,3,0.003036975860595703,MaxInfoAgent
urate,sheet,sheet,3,0.0062749385833740234,MaxInfoAgent
urate,scrub,scrub,4,0.014349699020385742,MaxInfoAgent
urate,fancy,fancy,4,0.021071195602416992,MaxInfoAgent
urate,slimy,slimy,3,0.01983499526977539,MaxInfoAgent
urate,pearl,pearl,3,0.004934787750244141,MaxInfoAgent
urate,silly,silly,4,0.021999835968017578,MaxInfoAgent
urate,porch,porch,3,0.004742860794067383,MaxInfoAgent
urate,dingo,dingo,4,0.019373178482055664,MaxInfoAgent
urate,sepia,sepia,4,0.007941007614135742,MaxInfoAgent
urate,amble,amble,3,0.0051729679107666016,MaxInfoAgent
urate,shady,shady,5,0.015188932418823242,MaxInfoAgent
urate,bread,bread,2,0.0027840137481689453,MaxInfoAgent
urate,friar,friar,3,0.0040318965911865234,MaxInfoAgent
urate,reign,reign,3,0.013557195663452148,MaxInfoAgent
urate,dairy,dairy,4,0.017563819885253906,MaxInfoAgent
urate,quill,quill,4,0.01619410514831543,MaxInfoAgent
urate,cross,cross,5,0.018118858337402344,MaxInfoAgent
urate,brood,brood,4,0.007878303527832031,MaxInfoAgent
urate,tuber,tuber,3,0.002969980239868164,MaxInfoAgent
urate,shear,shear,5,0.01468801498413086,MaxInfoAgent
urate,posit,posit,3,0.00528717041015625,MaxInfoAgent
urate,blank,blank,3,0.006412982940673828,MaxInfoAgent
urate,villa,villa,4,0.02218794822692871,MaxInfoAgent
urate,shank,shank,4,0.008127927780151367,MaxInfoAgent
urate,piggy,piggy,5,0.024154186248779297,MaxInfoAgent
urate,freak,freak,4,0.009896039962768555,MaxInfoAgent
urate,which,which,4,0.024037837982177734,MaxInfoAgent
urate,among,among,4,0.018717050552368164,MaxInfoAgent
urate,fecal,fecal,4,0.018690109252929688,MaxInfoAgent
urate,shell,shell,5,0.02930307388305664,MaxInfoAgent
urate,would,would,5,0.013230085372924805,MaxInfoAgent
urate,algae,algae,3,0.006114006042480469,MaxInfoAgent
urate,large,large,4,0.011508941650390625,MaxInfoAgent
urate,rabbi,rabbi,4,0.008818864822387695,MaxInfoAgent
urate,agony,agony,4,0.021171092987060547,MaxInfoAgent
urate,amuse,amuse,2,0.00579833984375,MaxInfoAgent
urate,bushy,bushy,5,0.014742136001586914,MaxInfoAgent
urate,copse,copse,4,0.012251138687133789,MaxInfoAgent
urate,swoon,swoon,4,0.026661157608032227,MaxInfoAgent
urate,knife,knife,3,0.009208202362060547,MaxInfoAgent
urate,pouch,pouch,3,0.010650873184204102,MaxInfoAgent
urate,ascot,ascot,4,0.012626886367797852,MaxInfoAgent
urate,plane,plane,3,0.004335165023803711,MaxInfoAgent
urate,crown,crown,5,0.006569862365722656,MaxInfoAgent
urate,urban,urban,2,0.0016181468963623047,MaxInfoAgent
urate,snide,snide,4,0.015241861343383789,MaxInfoAgent
urate,relay,relay,3,0.0064089298248291016,MaxInfoAgent
urate,abide,abide,4,0.012088775634765625,MaxInfoAgent
urate,viola,viola,4,0.020645856857299805,MaxInfoAgent
urate,rajah,rajah,4,0.01768326759338379,MaxInfoAgent
urate,straw,straw,3,0.004502058029174805,MaxInfoAgent
urate,dilly,dilly,4,0.022529125213623047,MaxInfoAgent
urate,crash,crash,4,0.01129603385925293,MaxInfoAgent
urate,amass,amass,3,0.005388021469116211,MaxInfoAgent
urate,third,third,3,0.004504203796386719,MaxInfoAgent
urate,trick,trick,3,0.0120391845703125,MaxInfoAgent
urate,tutor,tutor,3,0.003397226333618164,MaxInfoAgent
urate,woody,woody,5,0.0239260196685791,MaxInfoAgent
urate,blurb,blurb,4,0.009654998779296875,MaxInfoAgent
urate,grief,grief,3,0.004456043243408203,MaxInfoAgent
urate,disco,disco,4,0.023099899291992188,MaxInfoAgent
urate,where,where,4,0.011870145797729492,MaxInfoAgent
urate,sassy,sassy,4,0.022632122039794922,MaxInfoAgent
urate,beach,beach,3,0.007498979568481445,MaxInfoAgent
urate,sauna,sauna,4,0.007951974868774414,MaxInfoAgent
urate,comic,comic,4,0.021424055099487305,MaxInfoAgent
urate,clued,clued,3,0.004211902618408203,MaxInfoAgent
urate,creep,creep,3,0.00432586669921875,MaxInfoAgent
urate,caste,caste,6,0.01048898696899414,MaxInfoAgent
urate,graze,graze,3,0.008387088775634766,MaxInfoAgent
urate,snuff,snuff,4,0.008917093276977539,MaxInfoAgent
urate,frock,frock,3,0.005640983581542969,MaxInfoAgent
urate,gonad,gonad,3,0.012504816055297852,MaxInfoAgent
urate,drunk,drunk,4,0.004450082778930664,MaxInfoAgent
urate,prong,prong,4,0.005598783493041992,MaxInfoAgent
urate,lurid,lurid,4,0.012546062469482422,MaxInfoAgent
urate,steel,steel,3,0.005363941192626953,MaxInfoAgent
urate,halve,halve,4,0.005948305130004883,MaxInfoAgent
urate,buyer,buyer,4,0.005107879638671875,MaxInfoAgent
urate,vinyl,vinyl,3,0.021326065063476562,MaxInfoAgent
urate,utile,utile,3,0.007802009582519531,MaxInfoAgent
urate,smell,smell,5,0.01847076416015625,MaxInfoAgent
urate,adage,adage,5,0.006315708160400391,MaxInfoAgent
urate,worry,worry,3,0.01169586181640625,MaxInfoAgent
urate,tasty,tasty,3,0.0032541751861572266,MaxInfoAgent
urate,local,local,3,0.018423795700073242,MaxInfoAgent
urate,trade,trade,2,0.002704143524169922,MaxInfoAgent
urate,finch,finch,4,0.03357195854187012,MaxInfoAgent
urate,ashen,ashen,4,0.009106874465942383,MaxInfoAgent
urate,modal,modal,3,0.020974159240722656,MaxInfoAgent
urate,gaunt,gaunt,5,0.007066965103149414,MaxInfoAgent
urate,clove,clove,4,0.01603102684020996,MaxInfoAgent
urate,enact,enact,3,0.008465766906738281,MaxInfoAgent
urate,adorn,adorn,4,0.009994983673095703,MaxInfoAgent
urate,roast,roast,3,0.008516788482666016,MaxInfoAgent
urate,speck,speck,4,0.029031991958618164,MaxInfoAgent
urate,sheik,sheik,4,0.021112918853759766,MaxInfoAgent
urate,missy,missy,4,0.02154397964477539,MaxInfoAgent
urate,grunt,grunt,3,0.005716085433959961,MaxInfoAgent
urate,snoop,snoop,4,0.02362513542175293,MaxInfoAgent
urate,party,party,2,0.0028429031372070312,MaxInfoAgent
urate,touch,touch,3,0.003968000411987305,MaxInfoAgent
urate,mafia,mafia,4,0.02143383026123047,MaxInfoAgent
urate,emcee,emcee,4,0.015710830688476562,MaxInfoAgent
urate,array,array,3,0.0030319690704345703,MaxInfoAgent
urate,south,south,3,0.005234956741333008,MaxInfoAgent
urate,vapid,vapid,4,0.021757841110229492,MaxInfoAgent
urate,jelly,jelly,5,0.027564048767089844,MaxInfoAgent
urate,skulk,skulk,4,0.01101374626159668,MaxInfoAgent
urate,angst,angst,4,0.012620925903320312,MaxInfoAgent
urate,tubal,tubal,3,0.004498958587646484,MaxInfoAgent
urate,lower,lower,3,0.01348876953125,MaxInfoAgent
urate,crest,crest,2,0.005178928375244141,MaxInfoAgent
urate,sweat,sweat,4,0.009060144424438477,MaxInfoAgent
urate,cyber,cyber,5,0.011975765228271484,MaxInfoAgent
urate,adore,adore,4,0.016597986221313477,MaxInfoAgent
urate,tardy,tardy,3,0.010848045349121094,MaxInfoAgent
urate,swami,swami,4,0.013044118881225586,MaxInfoAgent
urate,notch,notch,4,0.007395029067993164,MaxInfoAgent
urate,groom,groom,5,0.0077059268951416016,MaxInfoAgent
urate,roach,roach,3,0.0033600330352783203,MaxInfoAgent
urate,hitch,hitch,3,0.008683919906616211,MaxInfoAgent
urate,young,young,4,0.015574932098388672,MaxInfoAgent
urate,align,align,4,0.02074909210205078,MaxInfoAgent
urate,ready,ready,3,0.00366973876953125,MaxInfoAgent
urate,frond,frond,3,0.006478786468505859,MaxInfoAgent
urate,strap,strap,3,0.0033071041107177734,MaxInfoAgent
urate,puree,puree,3,0.0037126541137695312,MaxInfoAgent
urate,realm,realm,3,0.0030069351196289062,MaxInfoAgent
urate,venue,venue,4,0.007687807083129883,MaxInfoAgent
urate,swarm,swarm,5,0.011204004287719727,MaxInfoAgent
urate,offer,offer,5,0.013330936431884766,MaxInfoAgent
urate,seven,seven,4,0.025791168212890625,MaxInfoAgent
urate,dryer,dryer,4,0.0049839019775390625,MaxInfoAgent
urate,diary,diary,3,0.004407167434692383,MaxInfoAgent
urate,dryly,dryly,4,0.0055048465728759766,MaxInfoAgent
urate,drank,drank,3,0.0035898685455322266,MaxInfoAgent
urate,acrid,acrid,4,0.013166189193725586,MaxInfoAgent
urate,heady,heady,4,0.010022163391113281,MaxInfoAgent
urate,theta,theta,3,0.0031311511993408203,MaxInfoAgent
urate,junto,junto,4,0.004960060119628906,MaxInfoAgent
urate,pixie,pixie,4,0.014036893844604492,MaxInfoAgent
urate,quoth,quoth,4,0.006882190704345703,MaxInfoAgent
urate,bonus,bonus,4,0.016596078872680664,MaxInfoAgent
urate,shalt,shalt,3,0.003278970718383789,MaxInfoAgent
urate,penne,penne,3,0.009621858596801758,MaxInfoAgent
urate,amend,amend,4,0.017455101013183594,MaxInfoAgent
urate,datum,datum,3,0.0031960010528564453,MaxInfoAgent
urate,build,build,3,0.01810002326965332,MaxInfoAgent
urate,piano,piano,3,0.005159139633178711,MaxInfoAgent
urate,shelf,shelf,4,0.019750118255615234,MaxInfoAgent
urate,lodge,lodge,4,0.008095979690551758,MaxInfoAgent
urate,suing,suing,4,0.015650033950805664,MaxInfoAgent
urate,rearm,rearm,4,0.005093097686767578,MaxInfoAgent
urate,coral,coral,3,0.007350921630859375,MaxInfoAgent
urate,ramen,ramen,4,0.01297616958618164,MaxInfoAgent
urate,worth,worth,4,0.01206517219543457,MaxInfoAgent
urate,psalm,psalm,4,0.008018732070922852,MaxInfoAgent
urate,infer,infer,3,0.021088838577270508,MaxInfoAgent
urate,overt,overt,4,0.005092144012451172,MaxInfoAgent
urate,mayor,mayor,4,0.014943122863769531,MaxInfoAgent
urate,ovoid,ovoid,4,0.02283000946044922,MaxInfoAgent
urate,glide,glide,4,0.0073740482330322266,MaxInfoAgent
urate,usage,usage,2,0.0018057823181152344,MaxInfoAgent
urate,poise,poise,3,0.013199806213378906,MaxInfoAgent
urate,randy,randy,4,0.008642196655273438,MaxInfoAgent
urate,chuck,chuck,4,0.015095949172973633,MaxInfoAgent
urate,prank,prank,4,0.004858970642089844,MaxInfoAgent
urate,fishy,fishy,4,0.022609233856201172,MaxInfoAgent
urate,tooth,tooth,4,0.013167142868041992,MaxInfoAgent
urate,ether,ether,4,0.008962154388427734,MaxInfoAgent
urate,drove,drove,4,0.006219148635864258,MaxInfoAgent
urate,idler,idler,4,0.018361806869506836,MaxInfoAgent
urate,swath,swath,3,0.00567317008972168,MaxInfoAgent
urate,stint,stint,4,0.012501001358032227,MaxInfoAgent
urate,while,while,4,0.008970975875854492,MaxInfoAgent
urate,begat,begat,3,0.009103775024414062,MaxInfoAgent
urate,apply,apply,4,0.024094104766845703,MaxInfoAgent
urate,slang,slang,3,0.00551295280456543,MaxInfoAgent
urate,tarot,tarot,3,0.0036160945892333984,MaxInfoAgent
urate,radar,radar,4,0.02291703224182129,MaxInfoAgent
urate,credo,credo,3,0.0036280155181884766,MaxInfoAgent
urate,aware,aware,4,0.005755901336669922,MaxInfoAgent
urate,canon,canon,4,0.032353878021240234,MaxInfoAgent
urate,shift,shift,3,0.004817962646484375,MaxInfoAgent
urate,timer,timer,3,0.0033807754516601562,MaxInfoAgent
urate,bylaw,bylaw,3,0.014909029006958008,MaxInfoAgent
urate,serum,serum,3,0.0032291412353515625,MaxInfoAgent
urate,three,three,3,0.006137847900390625,MaxInfoAgent
urate,steak,steak,4,0.010348081588745117,MaxInfoAgent
urate,iliac,iliac,4,0.013829708099365234,MaxInfoAgent
urate,shirk,shirk,4,0.015546798706054688,MaxInfoAgent
urate,blunt,blunt,3,0.0037980079650878906,MaxInfoAgent
urate,puppy,puppy,5,0.021338939666748047,MaxInfoAgent
urate,penal,penal,3,0.01896190643310547,MaxInfoAgent
urate,joist,joist,4,0.013154983520507812,MaxInfoAgent
urate,bunny,bunny,5,0.012756109237670898,MaxInfoAgent
urate,shape,shape,3,0.011005878448486328,MaxInfoAgent
urate,beget,beget,4,0.012810945510864258,MaxInfoAgent
urate,wheel,wheel,3,0.01799297332763672,MaxInfoAgent
urate,adept,adept,4,0.005237102508544922,MaxInfoAgent
urate,stunt,stunt,3,0.008291959762573242,MaxInfoAgent
urate,stole,stole,4,0.009068012237548828,MaxInfoAgent
urate,topaz,topaz,4,0.006652116775512695,MaxInfoAgent
urate,chore,chore,4,0.01234292984008789,MaxInfoAgent
urate,fluke,fluke,4,0.005293130874633789,MaxInfoAgent
urate,afoot,afoot,5,0.014859914779663086,MaxInfoAgent
urate,bloat,bloat,3,0.006445169448852539,MaxInfoAgent
urate,bully,bully,5,0.010117053985595703,MaxInfoAgent
urate,dense,dense,3,0.013273954391479492,MaxInfoAgent
urate,caper,caper,3,0.0065479278564453125,MaxInfoAgent
urate,sneer,sneer,3,0.00957798957824707,MaxInfoAgent
urate,boxer,moper,6,0.02416682243347168,MaxInfoAgent
urate,jumbo,jumbo,4,0.01076817512512207,MaxInfoAgent
urate,lunge,lunge,4,0.0050089359283447266,MaxInfoAgent
urate,space,space,3,0.008574962615966797,MaxInfoAgent
urate,avail,avail,4,0.014531135559082031,MaxInfoAgent
urate,short,short,3,0.0089569091796875,MaxInfoAgent
urate,slurp,slurp,4,0.01411581039428711,MaxInfoAgent
urate,loyal,loyal,4,0.020112037658691406,MaxInfoAgent
urate,flirt,flirt,3,0.010286092758178711,MaxInfoAgent
urate,pizza,pizza,4,0.021275043487548828,MaxInfoAgent
urate,conch,conch,4,0.020343780517578125,MaxInfoAgent
urate,tempo,tempo,4,0.006740093231201172,MaxInfoAgent
urate,droop,droop,4,0.012481927871704102,MaxInfoAgent
urate,plate,plate,4,0.004265308380126953,MaxInfoAgent
urate,bible,bible,4,0.0183868408203125,MaxInfoAgent
urate,plunk,plunk,4,0.008639097213745117,MaxInfoAgent
urate,afoul,afoul,4,0.017498016357421875,MaxInfoAgent
urate,savoy,savoy,4,0.024932861328125,MaxInfoAgent
urate,steep,steep,3,0.0070879459381103516,MaxInfoAgent
urate,agile,agile,3,0.011349916458129883,MaxInfoAgent
urate,stake,stake,5,0.006472349166870117,MaxInfoAgent
urate,dwell,dwell,3,0.023135900497436523,MaxInfoAgent
urate,knave,knave,5,0.006278038024902344,MaxInfoAgent
urate,beard,beard,4,0.009296178817749023,MaxInfoAgent
urate,arose,arose,2,0.004842996597290039,MaxInfoAgent
urate,motif,motif,4,0.006476879119873047,MaxInfoAgent
urate,smash,smash,4,0.016476869583129883,MaxInfoAgent
urate,broil,broil,3,0.0042018890380859375,MaxInfoAgent
urate,glare,glare,5,0.008742809295654297,MaxInfoAgent
urate,shove,shove,5,0.02341771125793457,MaxInfoAgent
urate,baggy,baggy,4,0.020724058151245117,MaxInfoAgent
urate,mammy,mammy,5,0.022023916244506836,MaxInfoAgent
urate,swamp,swamp,3,0.006676912307739258,MaxInfoAgent
urate,along,along,4,0.019407272338867188,MaxInfoAgent
urate,rugby,rugby,4,0.009397029876708984,MaxInfoAgent
urate,wager,wager,3,0.0120849609375,MaxInfoAgent
urate,quack,quack,4,0.00446319580078125,MaxInfoAgent
urate,squat,squat,3,0.00626683235168457,MaxInfoAgent
urate,snaky,snaky,4,0.011144161224365234,MaxInfoAgent
urate,debit,debit,4,0.010707855224609375,MaxInfoAgent
urate,mange,mange,4,0.011564970016479492,MaxInfoAgent
urate,skate,skate,4,0.0041615962982177734,MaxInfoAgent
urate,ninth,ninth,5,0.016223907470703125,MaxInfoAgent
urate,joust,joust,3,0.0039370059967041016,MaxInfoAgent
urate,tramp,tramp,5,0.008897066116333008,MaxInfoAgent
urate,spurn,spurn,4,0.013185977935791016,MaxInfoAgent
urate,medal,medal,4,0.00878286361694336,MaxInfoAgent
urate,micro,micro,3,0.013318061828613281,MaxInfoAgent
urate,rebel,rebel,5,0.015443801879882812,MaxInfoAgent
urate,flank,flank,5,0.010727882385253906,MaxInfoAgent
urate,learn,learn,3,0.003345012664794922,MaxInfoAgent
urate,nadir,nadir,4,0.009361028671264648,MaxInfoAgent
urate,maple,maple,5,0.01825714111328125,MaxInfoAgent
urate,comfy,comfy,5,0.03165316581726074,MaxInfoAgent
urate,remit,remit,3,0.0036690235137939453,MaxInfoAgent
urate,gruff,gruff,4,0.004686832427978516,MaxInfoAgent
urate,ester,ester,3,0.011587142944335938,MaxInfoAgent
urate,least,least,4,0.004756927490234375,MaxInfoAgent
urate,mogul,mogul,4,0.00834512710571289,MaxInfoAgent
urate,fetch,fetch,4,0.0065610408782958984,MaxInfoAgent
urate,cause,cause,3,0.014330148696899414,MaxInfoAgent
urate,oaken,oaken,5,0.009683847427368164,MaxInfoAgent
urate,aglow,aglow,4,0.02006816864013672,MaxInfoAgent
urate,meaty,meaty,3,0.0029859542846679688,MaxInfoAgent
urate,gaffe,gaffe,4,0.005599021911621094,MaxInfoAgent
urate,shyly,shyly,4,0.019976139068603516,MaxInfoAgent
urate,racer,racer,5,0.01052999496459961,MaxInfoAgent
urate,prowl,prowl,4,0.01069021224975586,MaxInfoAgent
urate,thief,thief,4,0.008016109466552734,MaxInfoAgent
urate,stern,stern,4,0.005225181579589844,MaxInfoAgent
urate,poesy,poesy,4,0.024672985076904297,MaxInfoAgent
urate,rocky,rocky,3,0.011748790740966797,MaxInfoAgent
urate,tweet,tweet,3,0.005294084548950195,MaxInfoAgent
urate,waist,waist,4,0.006278276443481445,MaxInfoAgent
urate,spire,spire,4,0.011451005935668945,MaxInfoAgent
urate,grope,grope,4,0.011650800704956055,MaxInfoAgent
urate,havoc,havoc,4,0.021312952041625977,MaxInfoAgent
urate,patsy,patsy,4,0.006248950958251953,MaxInfoAgent
urate,truly,truly,5,0.008306026458740234,MaxInfoAgent
urate,forty,forty,3,0.008838176727294922,MaxInfoAgent
urate,deity,deity,3,0.003935098648071289,MaxInfoAgent
urate,uncle,uncle,3,0.0030531883239746094,MaxInfoAgent
urate,swish,swish,4,0.014171123504638672,MaxInfoAgent
urate,giver,giver,4,0.016088008880615234,MaxInfoAgent
urate,preen,preen,4,0.00475764274597168,MaxInfoAgent
urate,bevel,bevel,4,0.015041112899780273,MaxInfoAgent
urate,lemur,lemur,4,0.010802984237670898,MaxInfoAgent
urate,draft,draft,4,0.007482767105102539,MaxInfoAgent
urate,slope,slope,4,0.008312225341796875,MaxInfoAgent
urate,annoy,annoy,4,0.018578052520751953,MaxInfoAgent
urate,lingo,lingo,3,0.012152910232543945,MaxInfoAgent
urate,bleak,bleak,4,0.008331060409545898,MaxInfoAgent
urate,ditty,ditty,5,0.008594751358032227,MaxInfoAgent
urate,curly,curly,4,0.005897998809814453,MaxInfoAgent
urate,cedar,cedar,4,0.007727861404418945,MaxInfoAgent
urate,dirge,dirge,4,0.009393930435180664,MaxInfoAgent
urate,grown,grown,6,0.009200811386108398,MaxInfoAgent
urate,horde,horde,4,0.013107061386108398,MaxInfoAgent
urate,drool,drool,3,0.005420207977294922,MaxInfoAgent
urate,shuck,shuck,3,0.008177757263183594,MaxInfoAgent
urate,crypt,crypt,3,0.003262042999267578,MaxInfoAgent
urate,cumin,cumin,4,0.008949041366577148,MaxInfoAgent
urate,stock,stock,4,0.00996088981628418,MaxInfoAgent
urate,gravy,gravy,5,0.01969599723815918,MaxInfoAgent
urate,locus,locus,4,0.017694950103759766,MaxInfoAgent
urate,wider,wider,5,0.012450933456420898,MaxInfoAgent
urate,breed,breed,5,0.011951923370361328,MaxInfoAgent
urate,quite,quite,2,0.0027189254760742188,MaxInfoAgent
urate,chafe,chafe,5,0.010949850082397461,MaxInfoAgent
urate,cache,cache,5,0.009912967681884766,MaxInfoAgent
urate,blimp,blimp,4,0.021932125091552734,MaxInfoAgent
urate,deign,deign,4,0.021396875381469727,MaxInfoAgent
urate,fiend,fiend,4,0.021305084228515625,MaxInfoAgent
urate,logic,logic,4,0.020169973373413086,MaxInfoAgent
urate,cheap,cheap,4,0.013202190399169922,MaxInfoAgent
urate,elide,elide,4,0.00981283187866211,MaxInfoAgent
urate,rigid,rigid,4,0.022835969924926758,MaxInfoAgent
urate,false,false,4,0.008315086364746094,MaxInfoAgent
urate,renal,renal,4,0.006308078765869141,MaxInfoAgent
urate,pence,pence,5,0.014008045196533203,MaxInfoAgent
urate,rowdy,rowdy,3,0.0052089691162109375,MaxInfoAgent
urate,shoot,shoot,3,0.01130819320678711,MaxInfoAgent
urate,blaze,blaze,3,0.017810821533203125,MaxInfoAgent
urate,envoy,envoy,4,0.0264129638671875,MaxInfoAgent
urate,posse,posse,4,0.016031980514526367,MaxInfoAgent
urate,brief,brief,4,0.013869762420654297,MaxInfoAgent
urate,never,never,4,0.010591983795166016,MaxInfoAgent
urate,abort,abort,3,0.0035719871520996094,MaxInfoAgent
urate,mouse,mouse,4,0.005568027496337891,MaxInfoAgent
urate,mucky,mucky,4,0.01594686508178711,MaxInfoAgent
urate,sulky,sulky,4,0.016038894653320312,MaxInfoAgent
urate,fiery,fiery,3,0.008188962936401367,MaxInfoAgent
urate,media,media,4,0.017273902893066406,MaxInfoAgent
urate,trunk,trunk,4,0.0045278072357177734,MaxInfoAgent
urate,yeast,yeast,5,0.008100748062133789,MaxInfoAgent
urate,clear,clear,3,0.009891033172607422,MaxInfoAgent
urate,skunk,skunk,4,0.012540102005004883,MaxInfoAgent
urate,scalp,scalp,4,0.011467933654785156,MaxInfoAgent
urate,bitty,bitty,4,0.011575937271118164,MaxInfoAgent
urate,cider,cider,4,0.013258934020996094,MaxInfoAgent
urate,koala,koala,4,0.0070002079010009766,MaxInfoAgent
urate,duvet,duvet,4,0.011327981948852539,MaxInfoAgent
urate,segue,segue,3,0.003986835479736328,MaxInfoAgent
urate,creme,creme,4,0.0053250789642333984,MaxInfoAgent
urate,super,super,3,0.00853729248046875,MaxInfoAgent
urate,grill,grill,5,0.01235198974609375,MaxInfoAgent
urate,after,after,3,0.0047779083251953125,MaxInfoAgent
urate,owner,owner,4,0.01589202880859375,MaxInfoAgent
urate,ember,ember,5,0.013641834259033203,MaxInfoAgent
urate,reach,reach,3,0.007577657699584961,MaxInfoAgent
urate,nobly,nobly,3,0.02805495262145996,MaxInfoAgent
urate,empty,empty,3,0.011348247528076172,MaxInfoAgent
